Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,Month,Series,Value
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,June,Basis,933787.48348
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,June,Loss,152786.3291
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,July,NumberOfTransactions,9.244057853
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,July,SalesPrice,1073079.9146
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,July,Basis,981410.13545
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,July,Gain,117748.85137
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,July,NumberOfTransactions,3.4167588943
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,July,SalesPrice,408220.16124
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,July,Basis,523098.62897
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,July,Loss,114878.4677
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,August,NumberOfTransactions,17.433301939
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,August,SalesPrice,1428552.1881
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,August,Basis,1322941.3912
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,August,Gain,112039.3657
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,August,NumberOfTransactions,7.6468697025
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,August,SalesPrice,352777.72671
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,August,Basis,393866.88456
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,August,Loss,41089.15786
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,September,NumberOfTransactions,11.430690456
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,September,SalesPrice,769320.42102
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,September,Basis,699200.00312
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,September,Gain,70125.014896
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,September,NumberOfTransactions,2.925599459
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,September,SalesPrice,245737.267
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,September,Basis,312747.93071
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,September,Loss,67010.66371
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,October,NumberOfTransactions,14.39079848
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,October,SalesPrice,906959.19533
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,October,Basis,851011.61597
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,October,Gain,136200.59178
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,October,NumberOfTransactions,3.0758698149
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,October,SalesPrice,361354.00019
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,October,Basis,440090.86933
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,October,Loss,78736.86914
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,November,NumberOfTransactions,8.9004678128
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,November,SalesPrice,401557.40645
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,November,Basis,362811.61183
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,November,Gain,37946.42312
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,November,NumberOfTransactions,4.7585257162
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,November,SalesPrice,490357.0674
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,November,Basis,563502.25031
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,November,Loss,73145.18291
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,December,NumberOfTransactions,16.105343939
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,December,SalesPrice,1323900.5108
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,December,Basis,1083193.2671
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,December,Gain,263393.46587
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,December,NumberOfTransactions,8.2906465892
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,December,SalesPrice,1873352.3648
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,December,Basis,2289598.5442
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,December,Loss,415268.4876
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,Not determinate,NumberOfTransactions,4.9250464971
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,Not determinate,SalesPrice,235669.51458
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,Not determinate,Basis,206166.60299
SOIIndividual,Table3D,2010,ShortTerm,GainTransaction,RealEstate,Not determinate,Gain,42522.099616
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,Not determinate,NumberOfTransactions,5.5639439825
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,Not determinate,SalesPrice,592576.80971
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,Not determinate,Basis,906018.38227
SOIIndividual,Table3D,2010,ShortTerm,LossTransaction,RealEstate,Not determinate,Loss,313536.1401
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,1229.6883099899999
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,AllReturns,SalesPrice,140083965.2178
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,AllReturns,Basis,101605833.37020001
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,AllReturns,Gain,36134600.4816
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,481.90473787070005
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,AllReturns,SalesPrice,61503410.29204998
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,AllReturns,Basis,83970655.54572
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,AllReturns,Loss,22421080.9681
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,January,NumberOfTransactions,119.38672388
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,January,SalesPrice,11491729.529
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,January,Basis,10013595.152
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,January,Gain,1823347.4069
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,January,NumberOfTransactions,36.088188157
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,January,SalesPrice,5199837.7273
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,January,Basis,6816117.6399
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,January,Loss,1604010.206
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,February,NumberOfTransactions,74.837895255
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,February,SalesPrice,5920474.0719
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,February,Basis,4036869.6945
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,February,Gain,1705060.4228
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,February,NumberOfTransactions,30.021557253
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,February,SalesPrice,4494208.4642
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,February,Basis,5998253.0281
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,February,Loss,1504044.564
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,March,NumberOfTransactions,85.957702347
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,March,SalesPrice,10117197.62
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,March,Basis,6685072.7026
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,March,Gain,3156556.3385
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,March,NumberOfTransactions,35.700647741
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,March,SalesPrice,4372892.7555
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,March,Basis,5756793.4872
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,March,Loss,1383803.546
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,April,NumberOfTransactions,116.22565626
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,April,SalesPrice,22360134.932
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,April,Basis,19268741.784
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,April,Gain,3279105.973
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,April,NumberOfTransactions,36.693533711
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,April,SalesPrice,5052167.3549
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,April,Basis,6517008.4812
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,April,Loss,1464841.126
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,May,NumberOfTransactions,95.302762629
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,May,SalesPrice,8872372.5998
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,May,Basis,6905245.622
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,May,Gain,2016453.7153
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,May,NumberOfTransactions,43.357574596
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,May,SalesPrice,6397442.3144
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,May,Basis,8862166.8982
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,May,Loss,2472235.297
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,June,NumberOfTransactions,114.66092837
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,June,SalesPrice,14628684.522
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,June,Basis,10076571.623
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,June,Gain,4275145.9769
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,June,NumberOfTransactions,39.158140645
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,June,SalesPrice,5887343.8417
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,June,Basis,8052691.9069
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,June,Loss,2165348.065
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,July,NumberOfTransactions,114.60438968
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,July,SalesPrice,9070320.0564
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,July,Basis,5841594.7186
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,July,Gain,2603850.0603
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,July,NumberOfTransactions,43.88800643
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,July,SalesPrice,4681499.5522
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,July,Basis,7142866.8307
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,July,Loss,2461367.279
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,August,NumberOfTransactions,95.041146468
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,August,SalesPrice,11507014.44
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,August,Basis,8937484.9696
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,August,Gain,2695359.5321
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,August,NumberOfTransactions,62.760647943
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,August,SalesPrice,4437860.1547
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,August,Basis,6477840.447
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,August,Loss,2039846.259
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,September,NumberOfTransactions,94.156386276
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,September,SalesPrice,10962019.078
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,September,Basis,8413995.6636
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,September,Gain,2576124.6476
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,September,NumberOfTransactions,38.989746314
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,September,SalesPrice,5850351.5884
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,September,Basis,7712241.1193
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,September,Loss,1778182.382
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,October,NumberOfTransactions,83.470440277
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,October,SalesPrice,8696759.8787
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,October,Basis,5827041.1919
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,October,Gain,2615867.1142
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,October,NumberOfTransactions,33.188125608
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,October,SalesPrice,4367574.5629
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,October,Basis,5592711.9954
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,October,Loss,1223935.941
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,November,NumberOfTransactions,86.9361647
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,November,SalesPrice,8273575.6702
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,November,Basis,4950837.6108
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,November,Gain,2984320.7902
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,November,NumberOfTransactions,24.75456471
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,November,SalesPrice,3311437.0069
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,November,Basis,4669644.9905
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,November,Loss,1301850.651
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,December,NumberOfTransactions,124.27043272
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,December,SalesPrice,15188040.295
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,December,Basis,8988596.3929
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,December,Gain,5487244.2576
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,December,NumberOfTransactions,48.591642455
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,December,SalesPrice,6806461.0092
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,December,Basis,9487324.5439
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,December,Loss,2750501.223
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,Not determinate,NumberOfTransactions,24.837681128
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,Not determinate,SalesPrice,2995642.5248
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,Not determinate,Basis,1660186.2447
SOIIndividual,Table3D,2010,LongTerm,GainTransaction,RealEstate,Not determinate,Gain,916164.2462
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,Not determinate,NumberOfTransactions,8.7123623077
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,Not determinate,SalesPrice,644333.95975
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,Not determinate,Basis,884994.17742
SOIIndividual,Table3D,2010,LongTerm,LossTransaction,RealEstate,Not determinate,Loss,271114.4291
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,28691.3354936
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,AllReturns,SalesPrice,754196784.21
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,AllReturns,Basis,701732495.662
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,AllReturns,Gain,87096811.93978
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,15271.989640999998
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,AllReturns,SalesPrice,804496300.6407
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,AllReturns,Basis,842330292.1371
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,AllReturns,Loss,47510822.425500005
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,January,NumberOfTransactions,1941.8873367
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,January,SalesPrice,20094009.571
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,January,Basis,18349767.381
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,January,Gain,1867009.332
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,January,NumberOfTransactions,891.44280953
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,January,SalesPrice,8379273.4951
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,January,Basis,10048964.099
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,January,Loss,1682797.611
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,February,NumberOfTransactions,1778.4224261
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,February,SalesPrice,21821418.221
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,February,Basis,20576852.854
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,February,Gain,1478180.9361
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,February,NumberOfTransactions,917.81019154
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,February,SalesPrice,9017435.7439
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,February,Basis,9891378.2991
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,February,Loss,877008.5054
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,March,NumberOfTransactions,2139.3024382
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,March,SalesPrice,25223989.839
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,March,Basis,23782105.549
SOIIndividual,Table3E,2010,ShortTerm,GainTransaction,Other,March,Gain,1610339.2093
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,March,NumberOfTransactions,814.79323622
SOIIndividual,Table3E,2010,ShortTerm,LossTransaction,Other,March,SalesPrice,13174242.327
