Data,TableID,Year,TransactionType,AssetType,Series,Value
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Number,88.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Sales,1492473.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Basis,868327.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Gain,629789.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,Number,32.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,Sales,-423117.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,Basis,-488285.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,NetGain,60715.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Number,17.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Sales,276884.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Basis,-16045.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Gain,296236.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Number,12455.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Sales,108685676.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,99768568.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,NetGain,10436886.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Number,8327.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Sales,77494540.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,63767214.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Gain,15154629.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,Number,2204.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,Sales,26151025.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,Basis,25614791.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,NetGain,683955.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Number,997.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Sales,15013920.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Basis,13982177.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Gain,1028751.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,860.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Sales,49306566.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,29723891.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,NetGain,19204287.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,470.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Sales,36560922.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,13156491.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Gain,24304647.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,Number,643.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,Sales,2387957.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,Basis,747249.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,NetGain,1208478.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Number,344.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Sales,1694882.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Basis,205467.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Gain,1346512.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Timber,Number,103.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Timber,Sales,2249136.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Timber,Basis,473415.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Timber,NetGain,1778107.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Timber,Number,98.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Timber,Sales,2160276.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Timber,Basis,363969.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Timber,Gain,1798726.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,InvoluntaryConversions,Number,41.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,InvoluntaryConversions,Sales,477741.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,InvoluntaryConversions,Basis,160653.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,InvoluntaryConversions,NetGain,217664.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,InvoluntaryConversions,Number,13.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,InvoluntaryConversions,Sales,278366.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,InvoluntaryConversions,Basis,52202.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,InvoluntaryConversions,Gain,230679.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,ResidentialRentalProperty,Number,1477.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,ResidentialRentalProperty,Sales,87986068.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,ResidentialRentalProperty,Basis,65370238.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,ResidentialRentalProperty,NetGain,17578323.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,ResidentialRentalProperty,Number,1156.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,ResidentialRentalProperty,Sales,58507612.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,ResidentialRentalProperty,Basis,37566875.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,ResidentialRentalProperty,Gain,20545459.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessPersonalProperty,Number,1101.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessPersonalProperty,Sales,7664464.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessPersonalProperty,Basis,4345425.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessPersonalProperty,NetGain,800928.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessPersonalProperty,Number,220.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessPersonalProperty,Sales,2623246.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessPersonalProperty,Basis,729547.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessPersonalProperty,Gain,1414430.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessRealProperty,Number,635.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessRealProperty,Sales,38977617.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessRealProperty,Basis,24098676.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,DepreciableBusinessRealProperty,NetGain,13408618.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessRealProperty,Number,486.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessRealProperty,Sales,29968903.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessRealProperty,Basis,15053365.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,DepreciableBusinessRealProperty,Gain,14560972.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Farmland,Number,138.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Farmland,Sales,9818701.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Farmland,Basis,3770718.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Farmland,NetGain,3302529.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Farmland,Number,113.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Farmland,Sales,7691103.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Farmland,Basis,2500145.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Farmland,Gain,3350671.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherLand,Number,926.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherLand,Sales,30510303.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherLand,Basis,17946743.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherLand,NetGain,11595244.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherLand,Number,753.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherLand,Sales,25548665.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherLand,Basis,11667990.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherLand,Gain,13415145.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Residences,Number,221.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Residences,Sales,24639762.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Residences,Basis,22337521.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Residences,NetGain,2230442.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Residences,Number,102.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Residences,Sales,10038778.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Residences,Basis,6391260.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Residences,Gain,3276094.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherAssets,Number,1794.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherAssets,Sales,33452909.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherAssets,Basis,24968185.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherAssets,NetGain,8041557.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherAssets,Number,886.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherAssets,Sales,21197831.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherAssets,Basis,9581652.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherAssets,Gain,12684234.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Unidentifiable,Number,458.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Unidentifiable,Sales,12129035.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Unidentifiable,Basis,9864476.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,Unidentifiable,NetGain,2730817.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Unidentifiable,Number,276.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Unidentifiable,Sales,8077428.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Unidentifiable,Basis,5048260.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,Unidentifiable,Gain,3800767.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PassThroughGainsOrLosses,Number,3641.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PassThroughGainsOrLosses,Sales,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PassThroughGainsOrLosses,Basis,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,PassThroughGainsOrLosses,NetGain,123095772.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PassThroughGainsOrLosses,Number,2584.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PassThroughGainsOrLosses,Sales,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PassThroughGainsOrLosses,Basis,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,PassThroughGainsOrLosses,Gain,128552343.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,CapitalGainDistributions,Number,16136.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,CapitalGainDistributions,Sales,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,CapitalGainDistributions,Basis,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,AllTransactions,CapitalGainDistributions,NetGain,47340231.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,CapitalGainDistributions,Number,16136.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,CapitalGainDistributions,Sales,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,CapitalGainDistributions,Basis,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,GainTransactions,CapitalGainDistributions,Gain,47340231.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Total,Number,15364.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Total,Sales,150541611.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Total,Basis,204353636.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Total,Loss,-60250294.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Total,Number,6205.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Total,Sales,134793149.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Total,Basis,125210504.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,CorporateStock,Number,7614.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,CorporateStock,Sales,53290221.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,CorporateStock,Basis,84252554.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,CorporateStock,Loss,-29068357.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,CorporateStock,Number,1212.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,CorporateStock,Sales,11972198.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,CorporateStock,Basis,11869367.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,USGovernmentObligations,Number,270.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,USGovernmentObligations,Sales,7983858.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,USGovernmentObligations,Basis,8164548.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,USGovernmentObligations,Loss,-180691.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,USGovernmentObligations,Number,514.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,USGovernmentObligations,Sales,13585212.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,USGovernmentObligations,Basis,13469075.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,StateAndLocalGovernmentObligations,Number,625.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,StateAndLocalGovernmentObligations,Sales,13402627.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,StateAndLocalGovernmentObligations,Basis,14177130.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,StateAndLocalGovernmentObligations,Loss,-773410.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,StateAndLocalGovernmentObligations,Number,954.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,StateAndLocalGovernmentObligations,Sales,25667608.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,StateAndLocalGovernmentObligations,Basis,25649670.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherBondsNotesAndDebentures,Number,133.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherBondsNotesAndDebentures,Sales,2049073.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherBondsNotesAndDebentures,Basis,2528762.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherBondsNotesAndDebentures,Loss,-479517.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherBondsNotesAndDebentures,Number,293.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherBondsNotesAndDebentures,Sales,19199393.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherBondsNotesAndDebentures,Basis,19197294.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PutAndCallOptions,Number,57.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PutAndCallOptions,Sales,-147937.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PutAndCallOptions,Basis,437445.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PutAndCallOptions,Loss,597867.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PutAndCallOptions,Number,23.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PutAndCallOptions,Sales,752016.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PutAndCallOptions,Basis,694358.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,FuturesContracts,Number,0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,FuturesContracts,Sales,0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,FuturesContracts,Basis,0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,FuturesContracts,Loss,0
