Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,AGI,Series,Value
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,122505.73992
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,296991.40697
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Loss,834693.3609
SOIIndividual,Table2C,2011,LongTerm,AllTransactions,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,219558.26084
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,184880.11376
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,717109.22862
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Gain,1408473.6863
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,86655.812029
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,275940.35569
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Loss,1614661.675
SOIIndividual,Table2C,2011,LongTerm,AllTransactions,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,73239.778289
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,63457.236092
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,295921.6487
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Gain,1368853.2579
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,28342.687949
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,92891.021581
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Loss,665743.1336
SOIIndividual,Table2C,2011,LongTerm,AllTransactions,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,68325.438428
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,62165.652595
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,476869.84352
SOIIndividual,Table2C,2011,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",Gain,3050405.1055
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,29626.501375
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,155011.78181
SOIIndividual,Table2C,2011,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",Loss,1261776.631
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,AllReturns,NumberOfReturns,140121.30557
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfReturns,106057.76804
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,149096.68359
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,AllReturns,Gain,1254258.205
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfReturns,39266.475856
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,44571.807595
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,AllReturns,Loss,800460.1335
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,AdjustedGrossDeficit,NumberOfReturns,10507.96149
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,6585.8425742
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,9529.0957723
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,Gain,245577.76442
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,4054.1739015
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,4276.8556505
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,Loss,213728.5496
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"Under 20,000",NumberOfReturns,15086.723903
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfReturns,10593.363334
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfTransactions,11756.666438
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"Under 20,000",Gain,26045.860156
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfReturns,4971.4005628
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfTransactions,4971.4005628
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"Under 20,000",Loss,44262.17597
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"20,000 under 50,000",NumberOfReturns,23491.468437
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,18735.586205
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,26586.021567
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"20,000 under 50,000",Gain,55150.603381
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,6612.9614085
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,9510.8734558
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"20,000 under 50,000",Loss,65915.15086
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"50,000 under 100,000",NumberOfReturns,41991.435193
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,33029.557513
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,46233.510826
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"50,000 under 100,000",Gain,166286.03603
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,10713.362362
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,11708.970847
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"50,000 under 100,000",Loss,152211.2825
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"100,000 under 200,000",NumberOfReturns,30549.653689
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,23302.536869
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,36463.88247
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"100,000 under 200,000",Gain,299796.98499
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,8140.7821135
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,9076.7488752
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"100,000 under 200,000",Loss,116574.2381
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"200,000 under 500,000",NumberOfReturns,13261.130207
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,10158.963716
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,13910.739408
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"200,000 under 500,000",Gain,287673.70222
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,3102.1664914
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,3192.9074238
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"200,000 under 500,000",Loss,90180.80379
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"500,000 under 1,000,000",NumberOfReturns,2807.3454856
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,1978.063587
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,2361.9028515
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",Gain,40767.537633
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,829.28189868
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,858.76881557
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",Loss,45836.85069
SOIIndividual,Table2D,2011,ShortTerm,AllTransactions,RealEstate,"1,000,000 or more",NumberOfReturns,2425.5871689
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,1673.8542405
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,2254.8642551
SOIIndividual,Table2D,2011,ShortTerm,GainTransaction,RealEstate,"1,000,000 or more",Gain,132959.71619
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,842.34711741
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,975.28196443
SOIIndividual,Table2D,2011,ShortTerm,LossTransaction,RealEstate,"1,000,000 or more",Loss,71751.08194
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,AllReturns,NumberOfReturns,1148017.2346
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,AllReturns,NumberOfReturns,883930.09627
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,1174896.699
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,AllReturns,Gain,33767776.264
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfReturns,330752.17968
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,429415.76098
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,Loss,19446108.64
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,AdjustedGrossDeficit,NumberOfReturns,105074.89527
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,57788.728878
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,83103.747555
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,Gain,2956795.9373
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,62500.183911
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,95241.624229
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,Loss,7728835.252
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"Under 20,000",NumberOfReturns,127004.98776
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfReturns,99897.88663
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfTransactions,118662.88275
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"Under 20,000",Gain,540901.74514
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfReturns,32508.725458
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfTransactions,40864.550478
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"Under 20,000",Loss,1098687.509
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"20,000 under 50,000",NumberOfReturns,228445.67076
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,183824.54994
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,244703.76408
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"20,000 under 50,000",Gain,1667954.4512
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,54988.895615
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,66909.810645
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"20,000 under 50,000",Loss,1640577.518
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"50,000 under 100,000",NumberOfReturns,287626.33883
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,219742.39795
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,297014.71082
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"50,000 under 100,000",Gain,4423985.4128
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,88097.277151
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,111007.48359
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"50,000 under 100,000",Loss,3063894.158
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"100,000 under 200,000",NumberOfReturns,222399.85696
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,180257.13612
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,227507.36555
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"100,000 under 200,000",Gain,6118089.7944
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,49551.313977
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,65054.077696
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",Loss,1945600.77
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"200,000 under 500,000",NumberOfReturns,127171.03935
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,103063.96557
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,139384.42377
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",Gain,8503557.5322
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,28750.585484
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,34471.946168
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"200,000 under 500,000",Loss,2157360.834
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"500,000 under 1,000,000",NumberOfReturns,29266.465524
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,22226.357466
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,39056.593216
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",Gain,2844515.6736
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,8910.0464844
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,9285.9969757
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",Loss,672198.0207
SOIIndividual,Table2D,2011,LongTerm,AllTransactions,RealEstate,"1,000,000 or more",NumberOfReturns,21027.980162
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,17129.073719
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,25463.211262
SOIIndividual,Table2D,2011,LongTerm,GainTransaction,RealEstate,"1,000,000 or more",Gain,6711975.7176
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,5445.151595
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,6580.2711902
SOIIndividual,Table2D,2011,LongTerm,LossTransaction,RealEstate,"1,000,000 or more",Loss,1138954.579
SOIIndividual,Table2E,2011,ShortTerm,AllTransactions,Other,AllReturns,NumberOfReturns,6696570.0592
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,AllReturns,NumberOfReturns,4880246.3136
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,33738784.484
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,AllReturns,Gain,76119575.641
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,AllReturns,NumberOfReturns,4401383.7557
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,23780692.051
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,AllReturns,Loss,76984941.99
SOIIndividual,Table2E,2011,ShortTerm,AllTransactions,Other,AdjustedGrossDeficit,NumberOfReturns,280247.43661
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,AdjustedGrossDeficit,NumberOfReturns,190075.41908
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,AdjustedGrossDeficit,NumberOfTransactions,1140672.194
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,AdjustedGrossDeficit,Gain,4688216.397
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,AdjustedGrossDeficit,NumberOfReturns,190847.40347
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,AdjustedGrossDeficit,NumberOfTransactions,810507.44873
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,AdjustedGrossDeficit,Loss,8775693.215
SOIIndividual,Table2E,2011,ShortTerm,AllTransactions,Other,"Under 20,000",NumberOfReturns,805736.38242
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,"Under 20,000",NumberOfReturns,582719.22559
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,"Under 20,000",NumberOfTransactions,3739405.9426
SOIIndividual,Table2E,2011,ShortTerm,GainTransaction,Other,"Under 20,000",Gain,1569400.1363
SOIIndividual,Table2E,2011,ShortTerm,LossTransaction,Other,"Under 20,000",NumberOfReturns,490177.08942
