Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,TimeHeld,Series,Value
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,SalesPrice,5351508.886
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,Basis,8836362.242
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,4 years under 5 years,Loss,3505538.884
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,NumberOfTransactions,2855.606834
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,SalesPrice,27187012.81
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,Basis,14583461.72
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,5 years under 10 years,Gain,12689102.28
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,NumberOfTransactions,2981.28562
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,SalesPrice,10719848.76
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,Basis,20270271.46
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,5 years under 10 years,Loss,9582336.591
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,NumberOfTransactions,908.7542464
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,SalesPrice,18032126.16
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,Basis,6762985.948
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,10 years under 15 years,Gain,11194169.92
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,NumberOfTransactions,730.6617256
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,SalesPrice,2783874.111
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,Basis,6061090.323
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,10 years under 15 years,Loss,3285279.946
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,NumberOfTransactions,429.374168
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,SalesPrice,10484509.58
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,Basis,2425447.274
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,15 years under 20 years,Gain,8058831.172
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,NumberOfTransactions,117.4144412
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,SalesPrice,835768.6336
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,Basis,1455388.682
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,15 years under 20 years,Loss,576335.5659
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,20 years or more,NumberOfTransactions,450.2944449
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,20 years or more,SalesPrice,13738043.59
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,20 years or more,Basis,2599437.845
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,20 years or more,Gain,11159271.29
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,20 years or more,NumberOfTransactions,87.36866397
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,20 years or more,SalesPrice,438775.112
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,20 years or more,Basis,1244586.603
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,20 years or more,Loss,805812.0666
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,NumberOfTransactions,3357.235598
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,SalesPrice,109001929.9
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,Basis,59994710.27
SOIIndividual,Table4B,2009,LongTerm,GainTransaction,CorporateStock,Holding period not determinable,Gain,50843760.05
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,Holding period not determinable,NumberOfTransactions,4058.992556
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,Holding period not determinable,SalesPrice,98687450.35
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,Holding period not determinable,Basis,138272906.2
SOIIndividual,Table4B,2009,LongTerm,LossTransaction,CorporateStock,Holding period not determinable,Loss,40366654.56
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,1503.268347
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,SalesPrice,229268964.2
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Basis,226755493
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Gain,2574209.987
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,540.8975397
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,SalesPrice,49329165.93
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Basis,50923041.76
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,1602979.521
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,Under 1 month,NumberOfTransactions,219.4916006
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,Under 1 month,SalesPrice,44871925.35
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,Under 1 month,Basis,44699464.58
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,Under 1 month,Gain,179278.7912
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,Under 1 month,NumberOfTransactions,77.64245505
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,Under 1 month,SalesPrice,5279842.997
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,Under 1 month,Basis,5363050.299
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,Under 1 month,Loss,83689.78156
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 month under 2 months,NumberOfTransactions,105.6130453
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 month under 2 months,SalesPrice,23569630.86
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 month under 2 months,Basis,23392762.52
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 month under 2 months,Gain,176996.8456
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,1 month under 2 months,NumberOfTransactions,40.69696409
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,1 month under 2 months,SalesPrice,4103878.839
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,1 month under 2 months,Basis,4148242.419
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,1 month under 2 months,Loss,44352.73772
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,2 months under 3 months,NumberOfTransactions,105.6362023
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,2 months under 3 months,SalesPrice,15242638.91
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,2 months under 3 months,Basis,15012167.98
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,2 months under 3 months,Gain,230568.2116
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,2 months under 3 months,NumberOfTransactions,44.52379904
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,2 months under 3 months,SalesPrice,2994440.068
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,2 months under 3 months,Basis,3058713.936
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,2 months under 3 months,Loss,64282.78286
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,3 months under 4 months,NumberOfTransactions,140.3804463
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,3 months under 4 months,SalesPrice,25449750.53
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,3 months under 4 months,Basis,25228372.41
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,3 months under 4 months,Gain,222643.9605
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,3 months under 4 months,NumberOfTransactions,47.68707519
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,3 months under 4 months,SalesPrice,4204983.202
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,3 months under 4 months,Basis,4267893.169
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,3 months under 4 months,Loss,64682.77539
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,4 months under 5 months,NumberOfTransactions,116.8528912
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,4 months under 5 months,SalesPrice,9234323.022
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,4 months under 5 months,Basis,8989177.633
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,4 months under 5 months,Gain,245487.2862
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,4 months under 5 months,NumberOfTransactions,46.13705891
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,4 months under 5 months,SalesPrice,3217031.716
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,4 months under 5 months,Basis,3298135.093
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,4 months under 5 months,Loss,81466.61403
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,5 months under 6 months,NumberOfTransactions,92.30969566
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,5 months under 6 months,SalesPrice,13829378.89
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,5 months under 6 months,Basis,13643038.2
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,5 months under 6 months,Gain,186708.4303
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,5 months under 6 months,NumberOfTransactions,34.88082496
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,5 months under 6 months,SalesPrice,2904608.446
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,5 months under 6 months,Basis,3001974.208
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,5 months under 6 months,Loss,97365.76176
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,6 months under 7 months,NumberOfTransactions,133.6578092
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,6 months under 7 months,SalesPrice,18309235.25
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,6 months under 7 months,Basis,18012417.24
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,6 months under 7 months,Gain,297011.8618
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,6 months under 7 months,NumberOfTransactions,36.77042478
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,6 months under 7 months,SalesPrice,4505976.353
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,6 months under 7 months,Basis,4607386.694
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,6 months under 7 months,Loss,101410.3407
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,7 months under 8 months,NumberOfTransactions,76.49387522
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,7 months under 8 months,SalesPrice,6208668.264
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,7 months under 8 months,Basis,6038977.474
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,7 months under 8 months,Gain,169939.4985
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,7 months under 8 months,NumberOfTransactions,27.89702373
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,7 months under 8 months,SalesPrice,4469715.371
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,7 months under 8 months,Basis,4573834.029
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,7 months under 8 months,Loss,104356.8221
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,8 months under 9 months,NumberOfTransactions,80.7997658
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,8 months under 9 months,SalesPrice,9229277.442
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,8 months under 9 months,Basis,9099840.764
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,8 months under 9 months,Gain,129744.1144
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,8 months under 9 months,NumberOfTransactions,39.82133463
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,8 months under 9 months,SalesPrice,2232911.657
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,8 months under 9 months,Basis,2357943.178
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,8 months under 9 months,Loss,125218.9695
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,9 months under 10 months,NumberOfTransactions,80.09962036
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,9 months under 10 months,SalesPrice,8063182.547
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,9 months under 10 months,Basis,7906535.995
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,9 months under 10 months,Gain,157080.3286
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,9 months under 10 months,NumberOfTransactions,34.04490724
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,9 months under 10 months,SalesPrice,1761390.827
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,9 months under 10 months,Basis,1890777.487
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,9 months under 10 months,Loss,129484.8703
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,10 months under 11 months,NumberOfTransactions,73.78664997
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,10 months under 11 months,SalesPrice,6076070.694
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,10 months under 11 months,Basis,5964430.696
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,10 months under 11 months,Gain,114299.9161
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,10 months under 11 months,NumberOfTransactions,24.22692239
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,10 months under 11 months,SalesPrice,2095001.84
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,10 months under 11 months,Basis,2210081.212
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,10 months under 11 months,Loss,115298.3511
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,11 months under 12 months,NumberOfTransactions,66.69319681
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,11 months under 12 months,SalesPrice,9527969.956
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,11 months under 12 months,Basis,9446158.126
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,11 months under 12 months,Gain,81859.70504
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,11 months under 12 months,NumberOfTransactions,26.44227859
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,11 months under 12 months,SalesPrice,1483948.031
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,11 months under 12 months,Basis,1605678.077
SOIIndividual,Table4C,2009,ShortTerm,LossTransaction,BondsAndOtherSecurities,11 months under 12 months,Loss,121603.9014
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 year or more,NumberOfTransactions,32.15411865
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 year or more,SalesPrice,4910354.102
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 year or more,Basis,4884197.423
SOIIndividual,Table4C,2009,ShortTerm,GainTransaction,BondsAndOtherSecurities,1 year or more,Gain,26153.9535
